40399,35
12407,35
40962,35
21741,35
50187,35
12473,35
64289,35
22798,35
12813,34
53817,34
30428,34
57534,34
12175,34
5837,34
20673,34
51560,34
9661,34
39194,34
16053,34
63745,34
5320,34
24590,34
46888,34
4304,34
44780,34
25527,34
59743,34
67335,34
48980,34
24285,34
53697,34
6738,34
289,34
28356,34
45566,34
36142,34
30809,34
27493,34
47009,34
34641,34
50717,34
21087,34
45932,34
23019,34
20126,34
4632,34
26116,33
63470,33
30347,33
59139,33
17519,33
48940,33
28869,33
48251,33
59328,33
54401,33
67696,33
25579,33
349,33
20981,33
39984,33
30203,33
52010,33
27134,33
11331,33
48148,33
23169,33
47812,33
33468,33
30116,33
65127,33
1362,33
29469,33
68228,33
43035,33
3931,33
32148,33
51290,33
57849,33
40421,33
45744,33
11896,33
54418,32
13849,32
12833,32
62967,32
12369,32
13928,32
60021,32
26424,32
54224,32
25125,32
32301,32
52386,32
26877,32
21545,32
46688,32
52067,32
41948,32
55060,32
26002,32
7013,32
49882,32
6925,32
62847,32
68468,32
33467,32
4170,32
41734,32
323,32
16358,32
56832,32
14465,32
10782,32
61244,32
24174,32
38968,32
32939,32
43891,32
11419,32
55643,32
21206,32
33900,32
30129,32
4284,32
20688,32
35855,32
29385,32
27312,32
64280,32
66407,32
2623,32
36932,32
46666,32
56548,32
10735,32
1892,32
39304,32
8870,31
27140,31
24486,31
20137,31
1146,31
19933,31
56365,31
581,31
25515,31
27190,31
38677,31
16557,31
3880,31
47629,31
68783,31
61522,31
37625,31
25319,31
38537,31
21633,31
65646,31
44558,31
43287,31
46332,31
40664,31
30314,31
18321,31
25997,31
46961,31
35273,31
27128,31
3323,31
60966,31
68041,31
61529,31
64531,31
54402,31
39970,31
11252,31
57819,30
36811,30
39750,30
45667,30
17546,30
66328,30
64704,30
66604,30
33945,30
24692,30
54057,30
66909,30
58820,30
1702,30
57466,30
44011,30
65667,30
12660,30
10137,30
68005,30
58881,30
62323,30
59342,30
55780,30
32084,30
17628,30
60879,30
57721,30
49296,30
4566,30
67530,30
47941,30
31812,30
16746,30
37757,30
15970,30
61434,29
32859,29
5692,29
20102,29
44770,29
13378,29
28218,29
60068,29
8508,29
34005,29
8294,29
14635,29
66569,29
66916,29
29865,29
5039,29
10692,29
26609,29
4879,29
17697,29
17262,29
21188,29
53654,29
18284,29
28585,29
1550,29
15766,29
16858,29
30043,29
37466,29
50638,29
12608,29
21493,29
6109,29
6493,29
18190,29
48322,29
16469,29
40410,29
47010,29
15143,29
60143,29
35491,29
2527,29
46629,29
62423,29
58923,28
54096,28
20290,28
21077,28
109,28
41762,28
43985,28
57375,28
35857,28
38089,28
17747,28
956,28
28118,28
33661,28
63676,28
68018,28
4528,28
24553,28
4306,28
49016,28
42345,28
30056,28
15037,28
43889,28
16276,28
63350,28
42925,28
2372,28
45460,28
61494,28
5535,28
33476,28
56990,28
65280,28
21674,28
22894,28
33683,28
29485,28
68315,28
7293,28
7189,28
34706,28
29579,28
14462,27
42734,27
38150,27
5752,27
49067,27
41280,27
62241,27
65019,27
10649,27
30710,27
59521,27
20819,27
44866,27
6235,27
35529,27
56515,27
30744,27
4651,27
38119,27
35741,27
4495,27
26027,27
58001,27
14622,27
40186,27
28185,27
30952,27
37128,27
31537,27
47011,27
38392,27
16571,27
24983,27
54613,27
41428,27
65589,27
23264,27
6219,27
48848,27
63454,27
44020,27
60349,27
66640,27
46838,27
41886,27
55251,27
13524,27
25615,27
66993,27
51802,27
6177,27
43932,27
49463,27
60583,27
32670,27
53231,27
28833,27
46176,27
57953,27
24862,27
29837,27
29118,27
45693,26
16806,26
49395,26
31163,26
2289,26
10498,26
54463,26
19186,26
44942,26
20749,26
23439,26
18798,26
59611,26
64157,26
64517,26
3122,26
39789,26
25881,26
17743,26
65,26
23500,26
50576,26
11503,26
51098,26
44518,26
25683,26
37141,26
59673,26
61098,26
50881,26
56617,26
35946,26
41157,26
9231,26
29725,26
54378,26
33459,26
62118,26
52793,26
68004,26
9689,26
32393,26
11401,26
25876,26
2729,26
60608,26
55079,26
63782,26
65540,26
12165,26
54546,26
50825,26
21443,26
55019,26
51621,26
64785,26
45429,26
37785,26
50978,26
44798,26
651,26
26522,26
11783,25
30047,25
51915,25
56012,25
11655,25
11026,25
15151,25
44155,25
52396,25
35455,25
50702,25
42328,25
66167,25
52191,25
8261,25
25712,25
26268,25
40821,25
11848,25
33144,25
50257,25
63688,25
32878,25
25068,25
30238,25
51743,25
50430,25
59868,25
47393,25
14583,25
42146,25
18650,25
49838,25
23201,25
35299,25
8993,25
51397,25
67908,25
60461,25
21562,25
48003,25
49787,25
63190,25
64347,25
13666,25
43201,25
66109,25
3126,25
6786,25
15972,25
60690,25
51039,25
64593,25
47864,25
3399,25
30307,25
9528,25
20226,25
31273,25
62604,25
30544,25
20740,25
61204,25
38904,25
57463,25
9275,24
29872,24
17042,24
42697,24
13126,24
47192,24
25870,24
42546,24
29011,24
56386,24
5696,24
47754,24
35449,24
24949,24
62145,24
28011,24
19795,24
5098,24
32497,24
49880,24
18583,24
7889,24
21616,24
51875,24
37186,24
29292,24
47681,24
63173,24
64989,24
10332,24
49240,24
67190,24
53699,24
3669,24
21778,24
10689,24
37058,24
61776,24
38796,24
28599,24
10942,24
21097,24
41541,24
46834,24
52988,24
11587,24
58216,24
4018,24
55924,24
30787,24
23995,24
33105,24
39294,24
24999,24
34622,24
28485,24
66002,24
12352,24
3021,24
48485,24
11980,24
41501,24
4932,24
44560,24
38360,24
52524,24
32864,24
9650,24
64617,24
30918,24
12367,24
32357,24
33561,24
45781,23
623,23
4446,23
1814,23
24437,23
4181,23
5485,23
14103,23
43856,23
19541,23
17997,23
46333,23
50744,23
47377,23
46877,23
64977,23
37962,23
13202,23
46188,23
17493,23
20116,23
29281,23
42890,23
26346,23
5504,23
68076,23
34870,23
8918,23
40442,23
37586,23
29457,23
51518,23
16726,23
34529,23
59523,23
41436,23
4147,23
34078,23
48157,23
69240,23
32636,23
6057,23
29283,23
8492,23
41455,23
52,23
57218,23
12335,23
47226,23
53945,23
67193,23
58949,23
24490,23
54723,23
5531,23
31226,23
32996,23
9742,23
16136,23
19660,23
12786,23
3746,23
21324,23
42428,23
19698,23
49192,23
6456,23
52462,23
11349,23
9445,23
1175,23
51726,23
19417,23
19880,23
47958,23
20392,23
40172,23
61488,23
25778,22
32111,22
41787,22
33922,22
18417,22
31793,22
55486,22
27093,22
13780,22
44322,22
53374,22
17420,22
52695,22
32064,22
14998,22
21806,22
61332,22
67021,22
61681,22
45364,22
19033,22
21269,22
23334,22
49591,22
27532,22
41531,22
16969,22
60429,22
68044,22
18349,22
44927,22
18739,22
10767,22
2462,22
24605,22
8800,22
6851,22
43741,22
25792,22
27675,22
6715,22
13946,22
6175,22
6222,22
61321,22
66322,22
50791,22
61533,22
63257,22
57414,22
58825,22
12544,22
46634,22
65697,22
41895,22
29735,22
1109,22
41212,22
42958,22
55766,22
40748,22
51458,22
48219,22
23583,22
20435,22
46576,22
26963,22
37716,22
51763,22
36345,22
36038,22
38152,22
68999,22
37569,22
28150,22
53703,22
11509,22
1392,22
43220,22
21204,22
32089,22
50530,22
19825,22
58996,22
20560,22
17819,22
43915,22
68985,22
69236,22
48250,21
34095,21
37551,21
25436,21
38781,21
12925,21
16308,21
43768,21
42411,21
35607,21
12737,21
35995,21
24801,21
29896,21
49948,21
14148,21
69303,21
44342,21
13234,21
23295,21
19557,21
29949,21
12317,21
66655,21
66581,21
31835,21
1654,21
67932,21
1555,21
36172,21
32689,21
17877,21
26300,21
17406,21
41757,21
30598,21
14232,21
23484,21
49033,21
2046,21
67872,21
52813,21
54465,21
52399,21
21497,21
2181,21
36755,21
44340,21
25837,21
14733,21
43945,21
9119,21
49737,21
51244,21
13288,21
62283,21
56988,21
7459,21
36567,21
20044,21
14001,21
46078,21
28803,21
61841,21
62135,21
50080,21
43312,21
67501,21
13986,21
68522,21
590,21
17524,21
1079,21
29378,21
45617,21
12576,21
62968,21
19116,21
14179,21
62068,21
37661,21
63635,21
37191,20
35033,20
68814,20
16654,20
2892,20
51345,20
8462,20
39110,20
45348,20
58469,20
51539,20
42790,20
65891,20
19016,20
22033,20
44711,20
5503,20
7457,20
26614,20
54325,20
50948,20
22192,20
2912,20
60796,20
45845,20
33274,20
67237,20
50440,20
36899,20
32366,20
31260,20
45846,20
65214,20
33422,20
6479,20
19156,20
53785,20
44128,20
26439,20
10648,20
66689,20
21344,20
54689,20
55238,20
46547,20
42692,20
33713,20
26984,20
67962,20
50598,20
22960,20
66628,20
29780,20
62991,20
58707,20
55183,20
50427,20
12176,20
6670,20
8544,20
23564,20
54061,20
27629,20
33060,20
699,20
56333,20
38908,20
23267,20
50040,20
24275,20
26103,20
60085,20
57211,20
12399,20
66805,20
27596,20
23527,20
53727,20
12152,20
5733,20
30459,20
41133,20
11551,20
23873,20
24609,20
35198,20
19045,20
14207,20
39164,20
55689,20
43102,20
65161,20
45444,20
39942,20
18214,19
40488,19
3916,19
67427,19
45320,19
10828,19
58975,19
38136,19
4351,19
27423,19
61175,19
22025,19
62889,19
18991,19
28307,19
13528,19
51385,19
60063,19
31046,19
826,19
18662,19
698,19
19299,19
58709,19
2963,19
11353,19
43455,19
5541,19
63980,19
19381,19
27326,19
25025,19
39208,19
66264,19
34250,19
59049,19
63289,19
52266,19
19706,19
11824,19
26509,19
68027,19
55081,19
25061,19
65929,19
18913,19
27483,19
10028,19
33734,19
12169,19
35272,19
40159,19
6402,19
24525,19
89,19
19957,19
67922,19
69319,19
15534,19
52689,19
1797,19
39504,19
2160,19
59360,19
13820,19
53518,19
4374,19
68439,19
21314,19
30079,19
50793,19
68190,19
18885,19
66146,19
40617,19
52168,19
1016,19
4958,19
57063,19
35213,19
64233,19
60389,19
21485,19
47589,19
2765,19
51916,19
186,19
67737,19
39025,19
65169,19
31916,19
35701,19
55755,19
25710,19
28326,19
57932,19
21043,19
6054,19
46962,19
7214,19
29859,19
25953,19
23910,19
27164,19
55481,19
27404,19
49298,19
29753,19
57210,19
55892,19
38064,19
12072,19
12621,19
41092,19
2848,19
5384,19
12586,19
62993,19
13051,19
51447,19
57335,19
20186,18
1998,18
68671,18
38163,18
55282,18
62744,18
48666,18
67565,18
26825,18
53419,18
35980,18
17442,18
41859,18
45184,18
1861,18
54410,18
52792,18
59135,18
20531,18
53597,18
63957,18
35023,18
21145,18
32418,18
51941,18
59269,18
22078,18
67496,18
39094,18
54958,18
31132,18
13942,18
63834,18
59416,18
20491,18
50927,18
7371,18
711,18
59425,18
57868,18
24783,18
64765,18
53327,18
50435,18
61643,18
6471,18
2828,18
60991,18
22695,18
45024,18
57767,18
19758,18
45273,18
12509,18
18602,18
47918,18
23016,18
66086,18
40924,18
47972,18
2786,18
31677,18
48144,18
6543,18
2419,18
16604,18
6578,18
5551,18
63746,18
10456,18
25044,18
51259,18
60181,18
11651,18
3376,18
43417,18
4219,18
25262,18
58385,18
63767,18
30987,18
22092,18
15699,18
31437,18
8655,18
67429,18
14185,18
59308,18
44480,18
12730,18
63216,18
37595,18
34518,18
34029,18
51954,18
55555,18
60600,18
26786,18
22342,18
44285,18
14694,18
27703,18
25799,18
19123,18
20111,18
30736,18
36731,18
4160,18
45789,18
36750,18
57342,18
41192,18
53806,18
13583,18
20663,18
9611,18
43441,18
36650,18
62576,18
151,18
57362,18
46813,18
21885,18
45922,18
48504,18
46559,18
39477,18
31553,18
31418,18
49745,18
20457,18
66177,18
60979,18
54518,17
55760,17
60203,17
21898,17
59208,17
5440,17
66620,17
32624,17
11753,17
11659,17
58430,17
25872,17
68298,17
47133,17
26889,17
50582,17
58844,17
63110,17
1580,17
64606,17
14440,17
68483,17
32913,17
640,17
60654,17
50,17
8499,17
57740,17
24119,17
45135,17
39614,17
17471,17
21134,17
46497,17
50156,17
51933,17
17866,17
56827,17
50626,17
39905,17
17613,17
15463,17
48258,17
62603,17
34160,17
2594,17
42702,17
5609,17
51306,17
35274,17
28036,17
23528,17
17402,17
51167,17
59415,17
5957,17
63887,17
32125,17
23856,17
14163,17
34777,17
57155,17
21581,17
66683,17
9960,17
31002,17
45054,17
16967,17
68795,17
62070,17
25389,17
43419,17
5599,17
22900,17
51815,17
330,17
32310,17
22231,17
45360,17
38311,17
67133,17
18080,17
24998,17
30718,17
9461,17
9214,17
27777,17
16389,17
51036,17
28994,17
8245,17
12142,17
32169,17
42686,17
5219,17
51067,17
40763,17
32416,17
7697,17
50908,17
62464,17
8172,17
5613,17
27411,17
49739,17
50630,17
45838,17
48225,17
41479,17
60586,17
25819,17
27109,17
20864,17
11580,17
32981,17
2350,17
23205,17
42898,17
59954,17
2083,17
57115,17
6737,17
39849,17
36943,17
21395,17
8063,17
46738,17
53088,17
39400,17
37453,17
68019,17
20551,17
66717,17
31605,17
52228,17
53632,17
52169,17
11903,17
16396,17
61230,17
5750,17
33343,17
68048,17
37545,16
13833,16
55885,16
39831,16
23250,16
24760,16
68582,16
308,16
14435,16
48083,16
28394,16
21411,16
52252,16
48236,16
50603,16
31334,16
1139,16
31040,16
23934,16
29655,16
52758,16
43553,16
6030,16
22197,16
18941,16
68644,16
48808,16
44623,16
346,16
6088,16
35557,16
53852,16
65363,16
69300,16
67993,16
16800,16
27796,16
68232,16
46220,16
46742,16
3327,16
36190,16
11103,16
66974,16
36722,16
49844,16
62299,16
68997,16
29921,16
62193,16
4371,16
20131,16
41035,16
34830,16
41266,16
44287,16
48673,16
55076,16
57029,16
41589,16
46585,16
59717,16
59682,16
42566,16
46102,16
30437,16
24459,16
3127,16
44485,16
3193,16
32759,16
48922,16
35666,16
26043,16
6940,16
18419,16
55483,16
66880,16
21339,16
56667,16
5812,16
62960,16
3617,16
5228,16
5953,16
38716,16
19495,16
33072,16
26655,16
6526,16
43079,16
36777,16
6179,16
28626,16
12329,16
26482,16
57825,16
67627,16
19926,16
21909,16
40533,16
6505,16
1798,16
18094,16
10581,16
34979,16
11072,16
55085,16
49941,16
26391,16
60490,16
43235,16
63084,16
9503,16
5221,16
34759,16
67735,16
66172,16
66761,16
13246,16
35217,16
47076,16
25472,16
25656,16
64394,16
64794,16
32907,16
28073,16
10227,16
23667,16
50133,16
4490,16
656,16
62998,16
26536,16
842,16
44194,16
41176,16
62823,16
57762,16
67315,16
36674,16
19891,16
64328,16
8325,16
17229,16
21079,16
67401,16
59128,16
25465,16
25308,16
34782,16
30083,16
9333,16
57307,16
62218,16
17048,16
54684,15
16145,15
53320,15
63519,15
9856,15
27079,15
44293,15
62292,15
39555,15
11781,15
65168,15
5709,15
24583,15
27785,15
62047,15
11851,15
28992,15
4168,15
52562,15
26755,15
61206,15
39583,15
23238,15
43096,15
27649,15
20301,15
35997,15
10056,15
27969,15
25030,15
12887,15
199,15
67893,15
19807,15
59549,15
41619,15
67061,15
68596,15
63833,15
8529,15
16968,15
44417,15
17244,15
35525,15
25933,15
42134,15
25796,15
45589,15
40155,15
30557,15
26308,15
59156,15
20547,15
60318,15
27788,15
3650,15
3272,15
54616,15
26547,15
25445,15
38905,15
29807,15
52280,15
48118,15
37619,15
61701,15
18339,15
57505,15
22442,15
44917,15
43598,15
7277,15
51809,15
568,15
15591,15
64383,15
34033,15
22256,15
43117,15
20723,15
2210,15
65914,15
52798,15
62189,15
67101,15
43535,15
36513,15
46117,15
60295,15
46769,15
63161,15
27375,15
51045,15
28017,15
18593,15
36346,15
15161,15
8414,15
46090,15
64707,15
48354,15
38247,15
7981,15
30354,15
46922,15
57578,15
38926,15
20645,15
28603,15
46923,15
67964,15
2588,15
14897,15
4767,15
1822,15
21567,15
800,15
62121,15
57379,15
39087,15
59901,15
18793,15
34788,15
40740,15
61314,15
22526,15
36903,15
1759,15
57513,15
43145,15
2602,15
52102,15
20385,15
15611,15
4542,15
45984,15
63725,15
62587,15
67163,15
2521,15
43579,15
53800,15
42285,15
48234,15
281,15
1125,15
5359,15
51752,15
40587,15
21686,15
55038,15
39073,15
430,15
49341,15
49378,15
49525,15
68793,15
24701,15
57861,15
13867,15
10721,15
65732,15
29183,15
60282,15
33847,15
32931,15
27575,15
28436,15
50817,15
757,14
8737,14
42107,14
52328,14
62575,14
43936,14
827,14
16599,14
58435,14
7717,14
33189,14
13589,14
63680,14
20731,14
12404,14
22948,14
67135,14
15881,14
35895,14
29416,14
41826,14
56407,14
21175,14
62139,14
34041,14
31324,14
16470,14
23204,14
63593,14
49122,14
8065,14
6480,14
2639,14
44960,14
28752,14
50712,14
62008,14
27396,14
12273,14
15105,14
37964,14
15666,14
5404,14
48894,14
44189,14
25282,14
45287,14
68850,14
40670,14
20167,14
47716,14
36473,14
263,14
55471,14
63195,14
62262,14
32932,14
11413,14
18363,14
40035,14
68593,14
48758,14
54439,14
31403,14
36790,14
64344,14
68755,14
42803,14
58449,14
15011,14
612,14
16940,14
64015,14
40241,14
69097,14
20202,14
66883,14
60014,14
23656,14
7614,14
55956,14
13538,14
65650,14
48127,14
45110,14
63672,14
23042,14
17269,14
9465,14
64887,14
31975,14
36277,14
62112,14
39004,14
10114,14
17836,14
9508,14
17305,14
60729,14
63981,14
27321,14
34608,14
65497,14
39324,14
43101,14
55754,14
4709,14
14950,14
53479,14
53077,14
43432,14
43165,14
51157,14
5801,14
28071,14
58774,14
10046,14
9118,14
8022,14
33178,14
30432,14
15635,14
33674,14
7292,14
23313,14
42125,14
53982,14
5722,14
66555,14
38891,14
3865,14
10190,14
39524,14
37897,14
41068,14
47063,14
35263,14
37207,14
13466,14
37963,14
13186,14
3268,14
33481,14
49267,14
42222,14
22433,14
47436,14
28791,14
8016,14
20254,14
3348,14
66677,14
33723,14
27213,14
42577,14
15728,14
61766,14
37294,14
52014,14
3035,14
46776,14
61985,14
42783,14
4545,14
37736,14
60037,14
33672,14
37157,14
54711,14
61609,14
6687,14
39136,13
7481,13
34039,13
726,13
67567,13
27950,13
45723,13
60048,13
9859,13
51026,13
38859,13
53504,13
3780,13
64803,13
39295,13
3833,13
40323,13
40434,13
56826,13
3009,13
66332,13
43709,13
36464,13
43434,13
26913,13
8748,13
40087,13
58374,13
46053,13
62893,13
32474,13
63634,13
26944,13
5759,13
33943,13
33726,13
22729,13
11623,13
27223,13
10086,13
14244,13
12492,13
44012,13
67321,13
32268,13
16493,13
1614,13
42521,13
24069,13
22217,13
32638,13
13768,13
55891,13
31338,13
47711,13
61833,13
39862,13
64634,13
12855,13
8177,13
28128,13
32297,13
22055,13
14687,13
40047,13
36590,13
58873,13
22255,13
954,13
2087,13
43227,13
41586,13
33836,13
43247,13
26743,13
65316,13
32619,13
36771,13
35510,13
59641,13
29875,13
31307,13
66541,13
60388,13
42267,13
21038,13
8647,13
42286,13
23634,13
15304,13
7253,13
32792,13
9031,13
52962,13
63942,13
3384,13
8384,13
1657,13
15651,13
40973,13
29225,13
53152,13
62906,13
26458,13
59936,13
44879,13
6404,13
16929,13
50566,13
32525,13
5060,13
34254,13
4029,13
36751,13
32721,13
61441,13
2206,13
37824,13
38546,13
18784,13
35066,13
18902,13
12889,13
14201,13
29266,13
52511,13
21183,13
8495,13
1728,13
37467,13
58802,13
69182,13
50782,13
52775,13
44062,13
69171,13
48825,13
38726,13
19669,13
69234,13
15322,13
35070,13
55857,13
15277,13
25059,13
8042,13
38715,13
41417,13
53804,13
54153,13
6494,13
35283,13
158,13
8727,13
17741,13
67260,13
22399,13
61989,13
37121,13
11589,13
20569,13
53321,13
19238,13
53195,13
42376,13
35562,13
36677,13
40894,13
56940,13
16824,13
46262,13
32292,13
66865,13
28617,13
28025,13
41537,13
11557,13
15911,13
36560,13
51558,13
38777,13
53177,13
38310,13
59324,13
8618,13
20660,13
20081,13
58332,13
18160,13
51138,13
55461,13
28567,13
26518,13
64450,13
13706,13
40307,13
4743,13
59366,13
15627,13
22763,13
46456,13
48774,13
50961,13
4014,13
48803,13
17673,13
22437,13
2225,13
31939,13
63306,13
8975,13
54643,12
18350,12
34425,12
40123,12
17801,12
39971,12
9635,12
17570,12
18146,12
36269,12
25893,12
54875,12
39609,12
58354,12
1127,12
239,12
19712,12
64761,12
65138,12
8718,12
48598,12
3307,12
15981,12
16500,12
56487,12
18049,12
62768,12
7599,12
26278,12
12556,12
38169,12
58860,12
42863,12
41469,12
53684,12
3181,12
49407,12
8749,12
15302,12
1226,12
62457,12
10485,12
50707,12
35169,12
60596,12
24514,12
30725,12
30696,12
45468,12
3439,12
14220,12
36726,12
39470,12
39604,12
41332,12
497,12
45061,12
36929,12
14259,12
19095,12
4409,12
61632,12
52868,12
22090,12
60928,12
56710,12
62851,12
46411,12
55263,12
68732,12
35246,12
35467,12
18331,12
8798,12
47671,12
13502,12
18473,12
